N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
57,40,Zr,8.603779000000001,2.663115,96.910957386,13.425360000000001,22.40105,-5.28174,4.60203,-17.307470000000002,-5.41116,5.575130000000001,11.89574,3.17789,8.97699,4.27286,1.54945
56,41,Nb,8.623168,1.938915,96.908098414,14.96215,18.97487,-3.8035300000000003,1.6186500000000001,-14.558850000000001,-4.88222,8.07428,7.4559,-3.0082199999999997,10.76497,6.5276000000000005,2.39209
55,42,Mo,8.635092,-0.32026600000000005,96.906016903,15.97547,16.46269,-2.84757,-1.4241400000000002,-9.39482,-9.79437,6.82113,9.23085,-9.738850000000001,9.95237,3.68843,5.37103
54,43,Tc,8.623725,-1.103873,96.906360723,17.34572,15.016110000000001,-2.4365,-4.62687,-8.91058,-9.215370000000002,9.474110000000001,5.718520000000001,-16.398580000000003,11.19824,6.0537,4.79104
53,44,Ru,8.604279,-3.523,96.907545779,18.80544,12.98663,-1.7384000000000002,-8.31471,-4.61465,-14.50415,8.1115,7.587890000000001,-25.667,10.611600000000001,2.9018200000000003,7.93991
52,45,Rh,8.559894,-4.791709,96.911327876,20.399580000000004,11.15415,-1.4163599999999998,-11.771709999999999,-4.06489,-14.48546,10.98115,3.80615,-35.408,11.571,4.850090000000001,7.2071700000000005
51,46,Pd,8.50243,-6.98,96.916471987,23.982580000000002,8.92604,-3.01405,-17.352,0.98556,-21.36552,9.69375,5.40709,,11.24557,-0.03417,10.42415
50,47,Ag,8.422405000000001,-10.372,96.923965326,27.371000000000002,7.06318,-4.2389600000000005,-23.636,1.57291,-23.324,14.385520000000001,1.93141,,9.85086,0.14048,7.72817
49,48,Cd,8.307,-13.264000000000001,96.9351,29.966,5.066,-3.878,,8.44,-30.635,12.952,3.231,,9.854000000000001,-3.18,11.295
48,49,In,8.163,,96.94934,,2.17,-3.347,,10.033,,17.37,-1.094,,10.152000000000001,-2.185,10.866
63,35,Br,8.08,16.061,97.969672,6.23,,,26.119,,11.102,2.266,,44.044000000000004,,7.074,
62,36,Kr,8.236,10.058,97.95243,7.3740000000000006,,-9.933,22.112000000000002,,6.1370000000000005,4.9590000000000005,17.545,36.976,4.563,4.324,-8.205
61,37,Rb,8.330729,12.053958000000002,97.941632317,9.15743,30.784,-9.394,17.92563,-27.603,6.1409899999999995,3.92133,14.234620000000001,29.155450000000002,9.42134,6.65382,-4.952
60,38,Sr,8.445745,5.8716729999999995,97.92869186,9.64158,27.92137,-7.50025,14.8636,-26.288580000000003,1.627,5.9129700000000005,15.19294,21.69287,5.64205,4.33244,-4.61779
59,39,Y,8.497677,8.991932,97.92238836,10.10152,25.51837,-6.15691,11.22982,-21.064610000000002,2.5765700000000002,4.24467,11.00229,14.13743,11.340190000000002,7.68883,-0.75688
58,40,Zr,8.581448,2.2378899999999997,97.912735124,11.9905,22.94049,-4.8659099999999995,6.8292600000000006,-19.994220000000002,-3.75225,6.41536,12.45426,6.938149999999999,7.75999,4.7861899999999995,-0.52076
57,41,Nb,8.596301,4.591373,97.91033265,14.06442,19.76664,-3.59805,2.90761,-14.69215,-4.05122,5.99014,7.87091,-0.34939,12.62505,6.9994,3.3306500000000003
56,42,Mo,8.635168,-1.683766,97.905403608,15.46373,17.25507,-3.27157,0.10889,-12.462280000000002,-8.962860000000001,8.6426,9.79917,-6.795,8.19765,3.5343400000000003,3.19037
55,43,Tc,8.610004000000002,1.792653,97.907211205,16.75321,15.40733,-2.48806,-3.257,-8.1154,-8.38297,7.279100000000001,6.17649,-13.36579,13.07348,6.1437100000000004,6.00045
54,44,Ru,8.620313,-5.049653,97.905286713,18.287119999999998,14.00792,-2.23571,-6.90388,-7.96914,-13.698620000000002,10.17562,8.2894,-20.58844,8.30758,2.66054,5.1334
53,45,Rh,8.560803,-1.8542290000000001,97.91070774,19.630119999999998,11.931510000000001,-1.4418,-10.10879,-3.23975,-13.44068,8.64897,4.34362,-29.279,13.615969999999999,5.1466,8.492540000000002
52,46,Pd,8.533899,-8.25456,97.912698337,21.2802,9.81854,-1.1622999999999999,-13.68456,-2.4893899999999998,-18.56645,11.586450000000001,6.012390000000001,,9.077549999999999,1.88369,7.78317
51,47,Ag,8.441686,-5.43,97.921559972,24.69741,7.95664,-2.58372,-19.17,2.24217,-20.684,10.31189,2.54954,,13.8278,1.76354,10.92059
50,48,Cd,8.378295,-13.74,97.927389317,28.206,6.03095,-3.95906,,2.8804600000000002,-28.518,15.254,4.09954,,7.58603,-3.1750000000000003,7.975890000000001
49,49,In,8.23,,97.94214,32.148,3.963,-3.912,,9.641,,14.778,0.731,,12.387,-2.402,11.347
63,36,Kr,8.178,12.362,98.95839,7.479,,-10.725,23.762,,7.538,2.52,17.798000000000002,38.861000000000004,6.007000000000001,4.268,
62,37,Rb,8.2953,11.400258000000001,98.94511919199999,8.74464,31.644000000000002,-9.775,19.52868,-30.16,7.23064,4.82331,14.099,31.2142,7.01316,6.82259,-7.311
61,38,Sr,8.402552,8.128424,98.932880511,10.08258,29.67585,-8.7874,15.099219999999999,-25.499,1.70206,4.16961,15.44123,23.448700000000002,6.70854,3.697,-3.7953200000000002
60,39,Y,8.476754999999999,6.970792,98.924154288,10.671040000000001,26.708630000000003,-7.18325,11.68552,-23.569650000000003,2.56557,6.42637,11.515690000000001,16.678040000000003,8.64244,7.13839,-3.64907
59,40,Zr,8.539264,4.714724,98.916670835,10.820590000000001,23.6171,-4.92598,8.34948,-18.48648,-2.1673400000000003,4.4052299999999995,12.61481,10.004760000000001,9.21161,5.57933,0.9499400000000001
58,41,Nb,8.578985000000001,3.6347579999999997,98.911609371,12.872200000000001,20.79186,-3.5514099999999997,4.992520000000001,-17.32953,-2.29069,6.882060000000001,8.3376,3.24596,11.31813,7.967560000000001,1.64696
57,42,Mo,8.607797000000001,1.357764,98.907707298,14.568040000000002,17.60538,-2.7350700000000003,1.65528,-11.97236,-7.60921,5.92544,9.73447,-3.7874499999999998,10.34648,4.496770000000001,5.11515
56,43,Tc,8.613610000000001,0.29751900000000003,98.906249678,16.24607,16.30003,-2.96652,-1.74656,-11.092229999999999,-7.17432,8.96697,6.500859999999999,-10.61539,10.927629999999999,6.3310699999999995,3.9213600000000004
55,44,Ru,8.608712,-2.044081,98.905930278,17.64746,14.658629999999999,-2.3384400000000003,-5.44273,-6.79838,-12.52149,7.47184,8.482149999999999,-17.69426,10.30985,3.06031,6.8159
54,45,Rh,8.580163,-3.398649,98.90812469,19.12638,12.93482,-1.9848800000000002,-8.86883,-6.43807,-12.33164,10.47741,4.64541,-24.205000000000002,11.25006,5.36313,5.88674
53,46,Pd,8.537930000000001,-5.470178,98.91177329,20.51944,10.64004,-1.14982,-12.25153,-1.24676,-17.187549999999998,8.93299,6.29642,-34.239,11.12571,2.36912,9.544120000000001
52,47,Ag,8.474774,-6.781350000000001,98.917645768,22.029259999999997,8.692860000000001,-0.79678,-15.336,-0.82624,-17.147380000000002,11.717379999999999,2.6804699999999997,,11.80418,4.3349899999999995,8.62165
51,48,Cd,8.398373,-8.555,98.924925847,25.62,6.70322,-2.3901399999999997,-21.987000000000002,4.10088,-24.106,10.36602,4.1536800000000005,,11.605530000000002,-0.55543,11.89868
50,49,In,8.304,-13.432,98.93411,30.329,5.128,-4.204,,4.401,,15.551,1.029,,9.789,-0.9390000000000001,8.782
49,50,Sn,8.16,,98.94853,,2.068,-3.738,,12.403,,,1.337,,9.956,-5.19,13.275
64,36,Kr,8.14,11.195,99.96236999999999,6.884,,,24.769000000000002,,7.998,4.364,,41.325,3.9090000000000003,3.867,
63,37,Rb,8.24432,13.573838,99.950351731,8.02055,32.575,-10.509,21.080330000000004,,8.20302,3.19724,14.777000000000001,33.55034,8.775,6.04048,-6.545
62,38,Sr,8.372234,7.506493000000001,99.935779615,9.54043,30.088,-9.16614,16.55653,-28.35,2.75761,5.37082,15.98873,26.37212,5.25905,3.56229,-6.75101
61,39,Y,8.439476,9.050041,99.927721063,11.17525,27.536189999999998,-8.39796,12.47,-23.495220000000003,2.2219,4.74889,12.09497,18.69355,9.806510000000001,6.11811,-3.1618600000000003
60,40,Zr,8.522153000000001,3.419963,99.918005444,11.233360000000001,24.53227,-5.8782,9.81559,-21.14501,-2.11341,6.82814,13.01658,12.849950000000002,6.62815,4.60804,-2.14958
59,41,Nb,8.548529,6.395626,99.914333963,12.41544,22.080560000000002,-3.88642,6.22355,-16.43654,-1.89862,5.53338,9.46575,5.79373,12.200120000000002,8.00932,1.9704300000000001
58,42,Mo,8.604662000000001,-0.17208,99.907467976,14.21969,19.48426,-3.1790900000000004,3.0343600000000004,-15.861379999999999,-6.9364799999999995,8.29424,11.14665,-0.9802500000000001,8.04238,4.27681,2.39604
57,43,Tc,8.595118000000001,3.206444,99.907652711,15.731370000000002,17.07429,-2.8430400000000002,-0.42982,-10.97458,-6.466880000000001,6.7644,7.33982,-7.88299,12.80583,6.3878,5.23123
56,44,Ru,8.619359000000001,-3.6362620000000003,99.904210452,17.14516,15.68936,-2.85743,-4.01461,-10.54626,-11.71741,9.67332,9.1885,-15.03279,7.91562,2.8610900000000004,3.9637
55,45,Rh,8.575172,-0.378348,99.908114141,18.55856,13.73686,-2.19441,-7.45317,-5.55223,-11.479790000000001,8.081140000000001,5.254720000000001,-21.278150000000004,13.34454,5.393479999999999,7.2797
54,46,Pd,8.563566000000002,-7.074819000000001,99.908520315,20.03444,11.56586,-1.55732,-11.018180000000001,-4.87637,-16.57162,11.10144,6.92045,-27.929810000000003,8.67323,2.24883,6.554180000000001
53,47,Ag,8.484994,-3.9433629999999997,99.916115445,21.214180000000002,9.540700000000001,-0.8751599999999999,-13.82499,0.15437,-16.27815,9.4968,3.2442800000000003,,13.89382,4.53194,10.10599
52,48,Cd,8.437736999999998,-9.881624,99.92034882,22.70082,7.451560000000001,-0.43611,-16.91162,0.69908,-20.89,12.334790000000002,4.77109,,9.58262,1.4953,9.25765
51,49,In,8.331097,-7.03,99.93095718000001,26.559,5.8245000000000005,-2.22625,,5.11053,-24.44,11.008000000000001,1.67082,,14.03425,1.0050000000000001,12.159270000000001
50,50,Sn,8.252974,,99.938504196,,4.2245,-4.135,,5.35918,,17.41,3.196,,7.324,-5.229,8.817
65,36,Kr,8.081,13.717,100.96873,6.511,,,26.197,,9.048,2.1470000000000002,,44.038000000000004,,3.987,
64,37,Rb,8.209,12.48,100.954004,7.8660000000000005,,-11.214,22.216,,8.905,4.6690000000000005,15.082,36.047000000000004,6.625,6.33,-8.948
63,38,Sr,8.32474,9.736094999999999,100.940606266,8.94614,31.143,-10.32633,17.84105,-27.562,3.9311700000000003,3.57532,16.36681,28.195040000000002,6.50704,3.90829,-5.367
62,39,Y,8.413390999999999,8.104955,100.930154138,10.55381,28.5178,-8.96678,13.83049,-26.10291,3.24512,5.80492,12.52907,21.28359,8.17121,6.22616,-5.04545
61,40,Zr,8.485892,5.725534,100.92145311,11.68797,25.2225,-7.00942,10.35399,-20.63402,-1.43987,4.85984,13.12753,14.79216,8.19467,3.99287,-1.0964500000000001
60,41,Nb,8.534835,4.628457999999999,100.915306496,12.698780000000001,22.81961,-5.194979999999999,7.453100000000001,-18.85307,-0.76978,7.16541,9.80302,8.52093,9.43993,7.259270000000001,-0.95031
59,42,Mo,8.572915000000002,2.824645,100.910337641,13.69248,20.47727,-3.0021999999999998,4.43816,-14.43148,-5.57032,5.3982399999999995,11.01152,1.9121800000000002,9.526200000000001,4.8687,3.41316
58,43,Tc,8.593136000000001,1.61352,100.90730526,15.159370000000001,18.58719,-3.16373,1.06782,-13.83616,-5.1885200000000005,8.394969999999999,7.44054,-5.01022,10.33631,6.63543,2.82641
57,44,Ru,8.601365,-0.545697,100.905573075,16.475369999999998,16.56596,-2.83834,-2.52598,-9.05406,-10.4383,6.80204,9.22614,-12.12166,10.080549999999999,3.33815,5.80426
56,45,Rh,8.588216000000001,-1.9802840000000002,100.906158905,17.97375,14.6625,-2.61291,-6.07804,-8.68044,-10.270959999999999,9.892610000000001,5.474,-18.799,10.923770000000001,5.6765,4.666189999999999
55,46,Pd,8.560864,-4.097759,100.908284828,19.39212,12.38469,-1.7365,-9.59568,-3.49371,-15.36549,8.29067,7.12998,-25.12651,10.859969999999999,2.60713,8.439129999999999
54,47,Ag,8.512546,-5.497917999999999,100.912683953,20.76454,10.331010000000001,-1.16174,-12.721,-3.0322199999999997,-15.21109,11.26773,3.4105700000000003,,11.55908,4.8506599999999995,7.487229999999999
53,48,Cd,8.450365,-7.223,100.918586211,22.047970000000003,8.23175,-0.45553,-15.53083,2.08735,-19.5948,9.713180000000001,4.98747,,11.58682,2.0940100000000004,11.13092
52,49,In,8.371,-8.308,100.92634,23.38,6.479,-0.213,,2.235,-19.402,12.372,1.708,,12.028,3.887,10.099
51,50,Sn,8.281102,,100.935259244,28.504,4.952439999999999,-2.277,,6.6000000000000005,,11.093969999999999,3.2816199999999998,,11.781,-1.545,12.97719
65,37,Rb,8.157,14.452,101.95952,7.602,,-11.881,23.466,,9.547,2.9330000000000003,15.868,38.598,8.056000000000001,5.917,
64,38,Sr,8.29122,9.013873,101.94400468,8.481040000000002,31.685000000000002,-10.273,19.428400000000003,-30.32,4.83038,4.90571,16.603,31.40676,4.79857,3.82589,-7.753
63,39,Y,8.371922000000001,10.414530000000001,101.934327889,9.98842,29.50405,-9.228950000000001,15.13137,-25.617,3.92146,4.18349,13.13724,23.399700000000003,9.35853,6.21228,-4.40563
62,40,Zr,8.466355,4.716837000000001,101.923147431,11.3529,26.34475,-7.58952,11.97835,-23.55177,-0.7675299999999999,6.4930699999999995,13.81568,17.51873,6.4505,3.92617,-3.4199
61,41,Nb,8.504928,7.2615169999999996,101.918083697,12.649780000000002,23.55509,-6.43468,8.26833,-18.53251,-0.85591,5.48437,10.42756,10.47877,10.783700000000001,6.18013,-0.008320000000000001
60,42,Mo,8.56845,1.006817,101.910288138,13.51567,21.76657,-4.70427,5.54038,-17.68908,-5.29278,8.11743,11.963540000000002,4.33711,6.94214,3.63333,-0.29904000000000003
59,43,Tc,8.57065,4.533558,101.909207275,14.69457,19.35342,-3.4732,2.21044,-12.970360000000001,-4.6860800000000005,6.299600000000001,8.341899999999999,-2.32619,12.330950000000001,6.26128,3.4088600000000002
58,44,Ru,8.607427,-2.323119,101.9043403,16.02168,17.49135,-3.4153800000000003,-1.20327,-12.875459999999999,-9.76534,9.21964,10.05081,-9.44675,7.625310000000001,3.08548,2.51006
57,45,Rh,8.576981,1.119853,101.90683427,17.334830000000004,15.34031,-2.7760300000000004,-4.536630000000001,-7.72769,-9.4225,7.442220000000001,6.1141700000000005,-16.08843,13.15488,5.70612,6.19095
56,46,Pd,8.580290000000002,-5.656479999999999,101.905632058,18.83303,13.25372,-2.10323,-8.24348,-7.23403,-14.640110000000002,10.54236,7.77973,-22.96829,8.398760000000001,2.54218,5.368609999999999
55,47,Ag,8.517164000000001,-2.587,101.91170454,20.251369999999998,11.23351,-1.4964000000000002,-11.55181,-2.12325,-14.48155,8.98363,4.10353,,13.67689,4.80001,8.981010000000001
54,48,Cd,8.484131,-8.964807,101.914481799,21.60773,9.02485,-0.76363,-14.72481,-1.51653,-19.117,11.894549999999999,5.6142900000000004,,9.18907,1.9168399999999999,8.16936
53,49,In,8.388571,-5.76,101.924105916,22.52455,7.13487,-0.053380000000000004,,3.35052,-18.460580000000004,10.152000000000001,2.1474,,14.21052,4.10029,11.66399
52,50,Sn,8.324430000000001,,101.93028953,23.79455,5.31823,0.27662000000000003,,3.6126,,12.70058,3.61,,10.08889,1.305,10.64264
66,37,Rb,8.117,13.814,102.96392,6.906000000000001,,,24.849,,10.48,3.973,,41.42,6.23,6.308,
65,38,Sr,8.243,11.035,102.94909,8.24,32.872,-11.088000000000001,20.393,,5.68,3.334,17.004,33.538000000000004,6.133,3.689,-6.724
64,39,Y,8.342638,9.357759,102.937243208,9.539209999999999,30.191,-9.76135,16.571099999999998,-28.04,5.05882,5.35571,13.58724,26.14629,7.57814,6.22738,-6.5641099999999994
63,40,Zr,8.425895,7.213337000000001,102.92719724,10.792010000000001,27.068369999999998,-7.718850000000001,13.145340000000001,-22.945,0.41789,4.29894,13.93113,19.45184,7.95647,4.37612,-2.34803
62,41,Nb,8.488331,5.931999,102.919453403,12.27981,24.54561,-6.8037600000000005,9.5752,-21.14446,0.46607,6.79544,10.729930000000001,13.00304,8.848090000000001,6.21282,-2.0548699999999998
61,42,Mo,8.538328,3.6431970000000002,102.91308514,13.58336,22.37265,-5.764970000000001,6.3065,-16.66193,-4.45911,5.46593,11.9451,6.49652,8.64163,3.7007800000000004,1.0631700000000002
60,43,Tc,8.566103,2.663304,102.909174008,14.40191,20.29032,-4.69344,3.42784,-15.58829,-3.56875,8.102310000000001,8.326780000000001,0.19882,9.62689,6.45321,0.83993
59,44,Ru,8.584365,0.764538,102.906314833,15.451690000000001,18.32516,-3.72199,0.19002000000000002,-10.99008,-8.55517,6.23205,9.98326,-6.615550000000001,9.78823,3.61783,4.57226
58,45,Rh,8.584192,-0.574519,102.905494068,16.76193,16.26506,-3.12876,-3.2290200000000002,-10.7478,-8.199850000000001,9.319709999999999,6.21424,-13.399120000000002,10.63721,6.05974,3.63564
57,46,Pd,8.571019,-2.6544980000000002,102.90611084,18.16769,14.077020000000001,-2.25672,-6.8055699999999995,-5.6397200000000005,-13.28182,7.6253400000000005,7.96284,-20.4846,10.666030000000001,2.9979899999999997,7.416600000000001
56,47,Ag,8.537651,-4.151075,102.90896056,19.610950000000003,11.968219999999999,-1.64631,-10.1701,-5.30834,-13.21432,10.62732,4.18849,-28.624000000000002,11.340250000000001,5.27414,6.43484
55,48,Cd,8.489754000000001,-6.019026,102.913416923,20.957790000000003,9.79743,-0.89388,-13.679030000000001,-0.03742,-18.02805,9.06324,5.6939,,11.393559999999999,2.3504,10.207559999999999
54,49,In,8.423721,-7.66,102.919878613,22.161,7.87616,-0.34503,-18.454,0.32513,-17.76902,12.009020000000001,2.26187,,11.914670000000001,4.4260600000000005,9.15177
53,50,Sn,8.341757,-10.794,102.928101962,22.8096,5.71408,0.53362,,5.39813,,10.109020000000001,3.56668,,12.352,2.20444,12.86841
52,51,Sb,8.229000000000001,,102.93969,,2.142,2.773,,7.228,,,-1.468,,14.838000000000001,5.969,13.781
66,38,Sr,8.21,9.958,103.95265,8.09,,-11.479000000000001,21.618000000000002,,6.28,4.755,17.787,36.244,4.311,3.603,-9.332
65,39,Y,8.298,11.66,103.94196,9.033,30.935000000000002,-10.242,17.755,-27.745,5.68,3.678,13.931000000000001,28.44,8.806000000000001,6.125,-5.573
64,40,Zr,8.402377000000001,6.094952,103.929442315,10.27899,28.1427,-8.32807,14.62591,-25.591,1.23329,5.98004,14.55546,22.371650000000002,6.1599200000000005,4.2010000000000005,-4.75275
63,41,Nb,8.453459,8.530957,103.922899115,11.6571,25.223779999999998,-6.91653,10.68443,-20.65041,1.0703399999999998,4.86166,11.29265,15.14034,10.4795,6.211,-1.11161
62,42,Mo,8.527965,2.153476,103.913740756,12.926540000000001,23.340200000000003,-6.39745,7.74574,-19.823610000000002,-3.8174200000000003,7.4606200000000005,12.61027,9.04514,6.66538,3.40558,-1.53761
61,43,Tc,8.541148999999999,5.5922659999999995,103.911428905,14.073200000000002,20.77684,-5.13096,4.4559,-14.76374,-3.3075900000000003,5.970890000000001,8.83174,2.61301,11.77342,5.880560000000001,2.03445
60,44,Ru,8.587399,-1.136362,103.90542536,15.13191,19.107590000000002,-4.3276,1.2994,-14.42401,-8.13532,8.89986,10.780809999999999,-4.12733,7.18797,3.11294,1.07064
59,45,Rh,8.568949,2.435758,103.906645295,16.31866,16.96441,-3.3633200000000003,-1.8429000000000002,-9.64445,-7.57348,6.99896,6.9811499999999995,-10.77668,12.8579,5.86282,5.03165
58,46,Pd,8.584848000000001,-4.278654,103.904030401,17.63457,14.866610000000001,-2.59263,-5.42673,-9.41691,-12.66373,10.00923,8.652370000000001,-17.768060000000002,8.099020000000001,2.88137,4.20941
57,47,Ag,8.536183999999999,-1.148072,103.908623725,19.012400000000003,12.91108,-1.95024,-8.933790000000002,-4.37371,-12.53615,8.38508,4.94823,-25.94283,13.497530000000001,5.17974,7.94237
56,48,Cd,8.517622,-7.785716000000001,103.90985623,20.45132,10.64315,-1.18052,-12.341330000000001,-3.80016,-17.40711,11.38808,6.45466,,8.989120000000002,2.2300500000000003,7.11015
55,49,In,8.435236999999999,-4.555617000000001,103.91821454,21.63041,8.51391,-0.46962000000000004,-17.009040000000002,1.33106,-17.28139,9.62139,2.82002,,14.18783,4.51785,10.798110000000001
54,50,Sn,8.383911,-12.453427,103.923105197,22.8348,6.5453,0.14263,,1.7356,-23.52,12.72577,4.28343,,9.77864,1.851,9.85581
53,51,Sb,8.256644,,103.936474502,,3.05668,2.71444,,8.17,,11.067,-0.51,,16.47207,5.996060000000001,15.087
67,38,Sr,8.156,12.66,104.95855,7.331,,-11.908,22.854,,7.382000000000001,2.576,,38.727000000000004,5.7090000000000005,3.9610000000000003,
66,39,Y,8.269020000000001,10.194373,104.944959,8.95542,32.24,-10.85,18.64519,,6.38238,5.2780000000000005,14.453000000000001,31.01973,6.863,5.753,-7.917
65,40,Zr,8.358659,8.450816999999999,104.93401489,9.79203,28.62,-8.56474,15.87241,-24.647000000000002,2.28296,3.8119899999999998,14.69,24.469759999999997,7.70365,4.5725,-3.6590300000000004
64,41,Nb,8.431692,7.42159,104.924942564,11.02951,26.035919999999997,-7.279470000000001,12.374540000000001,-23.141000000000002,2.3630999999999998,6.16786,11.480459999999999,17.935689999999997,8.61059,6.5362100000000005,-3.09597
63,42,Mo,8.494923,4.952947,104.916975159,12.5191,24.09975,-6.596100000000001,8.59735,-18.90205,-2.9050100000000003,5.05849,12.8071,11.08075,8.40234,3.8314600000000003,-0.10303
62,43,Tc,8.534643,3.644402,104.911657952,13.82886,21.839360000000003,-5.823510000000001,5.56115,-17.76005,-2.2657,7.85796,9.229090000000001,4.78075,9.38139,6.140029999999999,-0.33914
61,44,Ru,8.5619,1.916752,104.907745525,14.80995,19.551759999999998,-4.83946,2.4834,-12.87349,-7.046460000000001,5.910100000000001,10.72002,-1.6006500000000001,9.380180000000001,3.50244,3.27797
60,45,Rh,8.572704,0.566646,104.905687806,15.96217,17.82532,-3.93156,-0.7804099999999999,-12.63677,-6.52745,8.96321,7.0445,-8.21067,10.12673,6.11925,2.36804
59,46,Pd,8.57065,-1.347052,104.905079487,17.103330000000003,15.72866,-2.88469,-4.08405,-7.611149999999999,-11.37275,7.0941,8.74751,-15.0799,10.324629999999999,3.22948,6.33495
