N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
131,91,Pa,7.6512373,-2.2084729000000003,222.023687064,14.356672399999999,6.2573365,8.7885999,-9.2102801,0.2443414,-10.5269531,6.3818941,2.1645358999999997,,18.0856302,12.465636,16.141209800000002
130,92,U,7.6377651,-7.0018072,222.026057957,14.883000000000001,4.9946459999999995,9.481171,-10.787,0.043937,-13.709,8.3184802,3.3910742000000003,,14.7052436,10.5536656,15.456456000000001
129,93,Np,7.6027013,-3.785,222.033574706,15.3430173,3.5816983000000002,10.200156999999999,,3.610733,-12.726,6.707,0.5343260000000001,,18.972,12.8427429,18.337819800000002
140,83,Bi,7.636,5.1610000000000005,223.034611,8.103,,,8.812,,1.682,4.781,,13.858,,12.974,
139,84,Po,7.655,3.6510000000000002,223.02907,8.838000000000001,,4.034,6.689,,-1.946,3.479,9.16,9.845,13.589,10.983,8.595
138,85,At,7.6680557,3.0382698,223.025151,9.4973572,15.35,4.683,5.0456788,-12.811,-1.0152669,5.5963382,6.3472305,5.6029534000000005,14.3650584,13.028601,8.115
137,86,Rn,7.678172,2.0074091000000003,223.021889283,10.224252,13.9619605,5.2834618,3.1564935000000003,-9.3855003,-4.0596828,4.0535366,7.852261,1.0043365,14.3178162,10.8780451,10.7726782
136,87,Fr,7.6836655,1.1490844,223.019734241,11.0375578,12.978342000000001,5.5613922,0.5572745,-9.859670099999999,-4.0091938,6.0670918,5.2785987,-3.955285,14.6217821,12.634390999999999,9.652983
135,88,Ra,7.6853101,-0.5918099,223.018500648,11.873268099999999,11.816051400000001,5.9789916000000005,-2.1521569,-6.4276831,-7.4598704,5.1582782,6.4338292,-8.8120331,14.6668009,10.614968300000001,12.2676536
134,89,Ac,7.6791479,-1.5603471,223.019135982,12.8486297,10.0301384,6.7831999,-4.5125595,-5.8420193000000005,-7.4493021,6.8680606,3.7841214,-12.8335279,15.5719849,12.4170188,11.989125099999999
133,90,Th,7.6686426,-2.9522124,223.020811083,13.6971599,8.1564172,7.5666333,-6.6598762,-2.2237743,-10.750277,5.888955,4.5253665000000005,-16.735,15.565160500000001,10.5057019,14.759712799999999
132,91,Pa,7.6518957,-3.7076637000000003,223.023980414,14.1799587,6.7713762,8.3431452,-8.3209684,-1.5731541,-10.0065375,7.7980646,2.1543956,-20.362000000000002,16.1084956,12.512131799999999,14.2402613
131,92,U,7.6317611,-4.6133046,223.027960754,14.617353999999999,5.4725898,9.157582099999999,-10.075000000000001,1.5532682,-13.300681,6.298873800000001,3.3080539,,16.3811481,10.630936100000001,17.0021425
130,93,Np,7.6075654,-5.462,223.03291334,15.394,4.2942964,9.6504434,-12.041,1.3052508,-12.472,8.6873764,0.9032222000000001,,16.8493938,12.509,16.0265877
141,83,Bi,7.6160000000000005,7.159,224.039796,8.023,,,9.359,,1.92,3.242,,15.321,,,
140,84,Po,7.644,2.199,224.03211,8.719,,3.355,7.465,,-1.589,5.24,9.619,11.084,11.671,10.574,
139,85,At,7.650735399999999,5.2659197,224.029749,9.3846464,15.817,4.327,5.9624037,-11.818,-0.7500384,3.7883082,6.656000000000001,7.4768704,15.9355574,12.8013164,9.157
138,86,Rn,7.6707514,0.6964840000000001,224.024095803,10.0694947,14.6191114,4.7567202,3.6192659,-11.922,-4.008549,6.0159581,8.271880800000002,2.4495179,12.2028771,10.5264243,8.3177438
137,87,Fr,7.670368000000001,2.9227819,224.023348096,10.7721248,13.782356100000001,4.94795,1.5144667,-8.9683648,-3.5559486000000002,4.705033,5.9300951,-2.1137366,16.0874645,12.1413153,10.6122873
136,88,Ra,7.6799236,-1.4083152,224.020210361,11.6370088,12.1240666,5.7889231,-1.169748,-8.852877000000001,-7.0705404,6.4787305,6.8454679,-6.9168579,13.158536400000001,10.4126366,10.0008804
135,89,Ac,7.6701438,0.2385672,224.021722249,12.5302858,10.721897499999999,6.326899900000001,-3.6282033,-5.4371526999999995,-7.2225723,5.6622252,4.2880683,-11.798099800000001,16.6247496,12.134326,12.603298800000001
134,90,Th,7.6677162,-3.8667705000000003,224.021466137,13.3500944,8.9025667,7.2985734,-5.7471098000000005,-4.5266355,-10.4133519,7.4611394,5.1184454,-15.285,14.084590200000001,10.328587299999999,12.678105799999999
133,91,Pa,7.6469612,-1.8803393000000002,224.025617286,14.344646000000001,7.3373884,7.6936799,-8.1698965,-1.2516749,-10.2542451,6.5465814,2.8120219000000004,-19.398,17.3701192,11.7864805,14.9777048
132,92,U,7.6350742,-6.2895572,224.027635913,14.6727796,6.038290600000001,8.628236800000002,-9.538,-0.9316826,-12.9872104,8.373905800000001,3.883895,,14.389136500000001,10.2318086,14.4491668
131,93,Np,7.6035032000000005,-3.248,224.03438803,15.3850296,4.6100555000000005,9.3289344,-11.228,2.4056621000000002,-12.16,6.6976533,1.3020016,,18.470220700000002,12.3763068,17.303712800000003
141,84,Po,7.626,4.28,225.037123,8.641,,,8.046,,-1.202,3.402,9.779,12.587,13.051,10.494,
140,85,At,7.641,3.765,225.032528,9.271,16.518,3.6750000000000003,6.479,-14.059000000000001,-0.217,5.4830000000000005,6.9,8.662,13.932,12.677,6.996
139,86,Rn,7.6543581000000005,2.7135412000000003,225.028485572,9.998231400000002,15.122,4.3354705000000004,4.5410996,-10.665000000000001,-3.2857893,3.9822733,8.465845999999999,4.2239504,13.816942,10.445170000000001,9.6942777
138,87,Fr,7.662941200000001,1.8275584,225.025572466,10.7043635,14.1853484,4.6129568,2.183297,-11.179387199999999,-3.0765486,5.9993305,5.913467499999999,-0.5360381,14.1416705,12.3127002,8.5139758
137,88,Ra,7.6675866,0.3557386,225.023610502,11.3828376,12.974637000000001,5.0967734,-0.3171492,-7.7410258999999995,-6.3124222,4.904107,7.0445419000000005,-5.3789575,14.3215212,10.478995600000001,11.267488799999999
136,89,Ac,7.6656906000000005,-0.6728878,225.023228601,12.330386,11.322966500000001,5.935138,-2.7193351,-7.4002805,-6.4295936000000005,6.6681608,4.4774986,-9.9807929,15.114867,12.181155,10.905604
135,90,Th,7.6592229,-2.0464473,225.023950975,13.2178453,9.5009943,6.921399900000001,-5.0618083,-3.8046108,-9.6234763,5.7567058,5.212926,-13.99,15.1959449,10.5524506,13.636389800000002
134,91,Pa,7.6466504,-3.015361,225.026147927,14.1236104,8.0463569,7.4006757,-7.261457900000001,-3.1664787000000003,-9.4573684,7.5770291,2.9279116,-18.034,15.6820451,12.0176564,13.3812449
133,92,U,7.6297717,-4.2460968999999995,225.02938505,14.8159132,6.591343,8.007159399999999,-8.928,0.0874494,-12.7315646,6.4420074000000005,3.7793211,,15.7451937,10.1716953,15.8153644
132,93,Np,7.6074231,-4.682,225.033943422,15.183121,5.2974586,8.8182451,-10.772,0.4667758,-11.734,8.4854677,1.4135635,,16.2836268,12.209319299999999,15.2001392
142,84,Po,7.614,2.8890000000000002,226.04031,8.504,,,8.801,,-0.8220000000000001,5.103,,13.881,11.19,10.173,
141,85,At,7.6240000000000006,5.913,226.037209,9.194,16.988,3.285,7.139,,0.055,3.7110000000000003,7.2090000000000005,10.351,15.46,12.445,8.066
140,86,Rn,7.6464108,1.2266542,226.03086138,9.8405409,15.741,3.8360102,5.079618000000001,-13.122,-3.1447263,5.8582675,8.841,5.5495445,11.746982599999999,10.1832407,7.315
139,87,Fr,7.6483768,3.8529638,226.029544512,10.370711100000001,14.7684207,4.1425952,3.2113386,-10.068,-2.5438221,4.3713805,6.3025747,1.4869398,15.786248100000002,11.994856200000001,9.7389335
138,88,Ra,7.6619636,-0.6416252,226.025408186,11.300892900000001,13.3554648,4.8707028,0.46992649999999997,-10.1555385,-6.041047300000001,6.3967859,7.441997300000001,-3.6612218,12.6297683,10.1493015,8.9242395
137,89,Ac,7.6556628,1.1115517,226.026096999,12.0675829,12.017355600000002,5.5061819,-1.7243987,-6.8003721,-6.0723099000000005,5.3994221,4.9728137,-8.507675800000001,16.1941754,11.9400111,11.5732738
136,90,Th,7.6571195,-2.8359504,226.024903699,12.9405675,10.206125400000001,6.4525282,-4.1311482999999996,-6.084365399999999,-9.2303089,7.1838616,5.7286268,-12.432,13.674308499999999,10.236649600000002,11.6108064
135,91,Pa,7.6411093,-1.2951978,226.027948217,13.9713875,8.7784902,6.9868864,-6.783277,-2.8926764,-9.4097194,6.3943584,3.5655642,-16.936,16.7488261,11.5122529,13.854947000000001
